时间,仿真时间,真实压高度,仿真气压高度,真实指示空速,仿真指示空速,真实真空速,仿真真空速,真实马赫数,仿真马赫数,真实垂直速度,仿真垂直速度,真实大气静温,仿真大气静温
300.4,300.4,1878.29991315042,1892.11448643642,224.673154263323,224.826762785874,259.987367571332,247.643630751574,0.78072655524841,0.732003719714184,8.2493683785666,6.16119517198486,275.941050564522,279.430586336154
300.5,300.5,1879.12483222538,1884.60476254866,224.659209586192,224.572674119063,259.980262414629,247.266783897644,0.780712804169987,0.730892806908727,8.24901312073146,6.39153403810601,275.935688590535,279.483695087856
300.6,300.6,1879.94971182868,1888.08013167689,224.644033081135,224.692684032736,259.971578905624,247.443815267193,0.780694312745187,0.731414561480893,8.24857894528118,7.56596590716809,275.930326873114,279.501160378209
300.7,300.7,1880.77454406941,1891.16917873068,224.62762517552,224.853675845155,259.961317387125,247.66105022963,0.780671081792763,0.732051602731074,8.24806586935625,8.04549394078824,275.924965463549,279.483347796236
300.8,300.8,1881.59932105854,1890.76693191676,224.609986339341,224.785936532342,259.949478264241,247.581239881332,0.780643112318619,0.731819529259551,8.24747391321204,7.6735745588854,275.919604413119,279.545124520125
300.9,300.9,1882.42403490921,1892.40793654703,224.591117085206,224.857382393053,259.936062004359,247.681153024792,0.780610405515774,0.732113105112128,8.24680310021795,7.30714493154271,275.91424377309,279.518800460696
301,301,1883.24867773707,1891.28918690476,224.571017968319,224.810795882777,259.921069137131,247.615372486925,0.780572962764326,0.731919719937894,8.24605345685654,6.98817906202646,275.908883594709,279.517855904934
301.1,301.1,1884.07324166055,1903.32241262105,224.549689586464,225.204838075368,259.904500254449,248.20531174035,0.780530785631405,0.733659222243233,8.24522501272245,7.0898907826331,275.903523929206,279.405705035796
301.2,301.2,1884.89771880121,1899.26784223184,224.527132579985,225.033285884708,259.886356010425,247.963723958772,0.780483875871119,0.732949263626204,8.24431780052123,6.99398501176472,275.898164827792,279.521129894865
301.3,301.3,1885.72210128404,1895.723033094,224.503347631766,224.934549960981,259.866637121361,247.80904808827,0.780432235424492,0.732492136965032,8.24333185606806,7.49451881596713,275.892806341654,279.507441682693
301.4,301.4,1886.54638123776,1891.68991533456,224.478335467216,224.777477518742,259.845344365727,247.583854819462,0.780375866419397,0.73182957266854,8.24226721828634,7.96284165986823,275.887448521955,279.567214268953
301.5,301.5,1887.37055079513,1886.67747754591,224.452096854244,224.582527419194,259.822478584123,247.304393154126,0.780314771170478,0.731007236309788,8.24112392920616,7.46093795281949,275.882091419832,279.572152217842
301.6,301.6,1888.19460209329,1884.48061996911,224.424632603241,224.467112287976,259.798040679252,247.148952741578,0.780248952179068,0.730551389989895,8.2399020339626,6.95947935629261,275.876735086394,279.575406563709
301.7,301.7,1889.01852727403,1888.72232510108,224.395943567057,224.618044719439,259.77203161588,247.369912614829,0.780178412133097,0.731202375044087,8.238601580794,6.36595719840433,275.871379572719,279.478568968714
